"ámbitos territoriales","año de nacimiento","sexo","2025/01/01"
"Ikaztegieta","1909","Total",0
"Ikaztegieta","1908","Total",0
"Ikaztegieta","1907","Total",0
"Ikaztegieta","1906","Total",0
"Ikaztegieta","1905","Total",0
"Ikaztegieta","1904","Total",0
"Ikaztegieta","1903","Total",0
"Ikaztegieta","1902","Total",0
"Ikaztegieta","1901","Total",0
"Ikaztegieta","1900","Total",0
"Ikaztegieta","1899","Total",0
"Ikaztegieta","1898","Total",0
"Ikaztegieta","1897","Total",0
"Ikaztegieta","1896","Total",0
"Ikaztegieta","<= 1895","Total",0
"Irun","1949","Total",627
"Irun","1948","Total",654
"Irun","1947","Total",592
"Irun","1946","Total",598
"Irun","1945","Total",543
"Irun","1944","Total",508
"Irun","1943","Total",491
"Irun","1942","Total",416
"Irun","1941","Total",406
"Irun","1940","Total",380
"Irun","1939","Total",241
"Irun","1938","Total",271
"Irun","1937","Total",273
"Irun","1936","Total",285
"Irun","1935","Total",288
"Irun","1934","Total",222
"Irun","1933","Total",193
"Irun","1932","Total",171
"Irun","1931","Total",125
"Irun","1930","Total",101
"Irun","1929","Total",67
"Irun","1928","Total",51
"Irun","1927","Total",31
"Irun","1926","Total",27
"Irun","1925","Total",14
"Irun","1924","Total",10
"Irun","1923","Total",10
"Irun","1922","Total",4
"Irun","1921","Total",0
"Irun","1920","Total",1
"Irun","1919","Total",1
"Irun","1918","Total",1
"Irun","1917","Total",0
"Irun","1916","Total",1
"Irun","1915","Total",1
"Irun","1914","Total",0
"Irun","1913","Total",0
"Irun","1912","Total",0
"Irun","1911","Total",0
"Irun","1910","Total",0
"Irun","1909","Total",0
"Irun","1908","Total",0
"Irun","1907","Total",0
"Irun","1906","Total",0
"Irun","1905","Total",0
"Irun","1904","Total",0
"Irun","1903","Total",0
"Irun","1902","Total",0
"Irun","1901","Total",0
"Irun","1900","Total",0
"Irun","1899","Total",0
"Irun","1898","Total",0
"Irun","1897","Total",0
"Irun","1896","Total",0
"Irun","<= 1895","Total",0
"Irura","1949","Total",6
"Irura","1948","Total",6
"Irura","1947","Total",7
"Irura","1946","Total",8
"Irura","1945","Total",4
"Irura","1944","Total",12
"Irura","1943","Total",8
"Irura","1942","Total",6
"Irura","1941","Total",8
"Irura","1940","Total",3
"Irura","1939","Total",3
"Irura","1938","Total",4
"Irura","1937","Total",3
"Irura","1936","Total",3
"Irura","1935","Total",5
"Irura","1934","Total",2
"Irura","1933","Total",0
"Irura","1932","Total",1
"Irura","1931","Total",0
"Irura","1930","Total",0
"Irura","1929","Total",1
"Irura","1928","Total",1
"Irura","1927","Total",0
"Irura","1926","Total",0
"Irura","1925","Total",0
"Irura","1924","Total",0
"Irura","1923","Total",0
"Irura","1922","Total",0
"Irura","1921","Total",0
"Irura","1920","Total",0
"Irura","1919","Total",0
"Irura","1918","Total",0
"Irura","1917","Total",0
"Irura","1916","Total",0
"Irura","1915","Total",0
"Irura","1914","Total",0
"Irura","1913","Total",0
"Irura","1912","Total",0
"Irura","1911","Total",0
"Irura","1910","Total",0
"Irura","1909","Total",0
"Irura","1908","Total",0
"Irura","1907","Total",0
"Irura","1906","Total",0
"Irura","1905","Total",0
"Irura","1904","Total",0
"Irura","1903","Total",0
"Irura","1902","Total",0
"Irura","1901","Total",0
"Irura","1900","Total",0
"Irura","1899","Total",0
"Irura","1898","Total",0
"Irura","1897","Total",0
"Irura","1896","Total",0
"Irura","<= 1895","Total",0
"Itsasondo","1949","Total",5
"Itsasondo","1948","Total",1
"Itsasondo","1947","Total",7
"Itsasondo","1946","Total",5
"Itsasondo","1945","Total",7
"Itsasondo","1944","Total",6
"Itsasondo","1943","Total",4
"Itsasondo","1942","Total",2
"Itsasondo","1941","Total",2
"Itsasondo","1940","Total",2
"Itsasondo","1939","Total",3
"Itsasondo","1938","Total",3
"Itsasondo","1937","Total",3
"Itsasondo","1936","Total",3
"Itsasondo","1935","Total",3
"Itsasondo","1934","Total",0
"Itsasondo","1933","Total",0
"Itsasondo","1932","Total",4
"Itsasondo","1931","Total",2
"Itsasondo","1930","Total",2
"Itsasondo","1929","Total",0
"Itsasondo","1928","Total",0
"Itsasondo","1927","Total",0
"Itsasondo","1926","Total",0
"Itsasondo","1925","Total",0
"Itsasondo","1924","Total",0
"Itsasondo","1923","Total",2
"Itsasondo","1922","Total",0
"Itsasondo","1921","Total",0
"Itsasondo","1920","Total",0
"Itsasondo","1919","Total",0
"Itsasondo","1918","Total",0
"Itsasondo","1917","Total",0
"Itsasondo","1916","Total",0
"Itsasondo","1915","Total",0
"Itsasondo","1914","Total",0
"Itsasondo","1913","Total",0
"Itsasondo","1912","Total",0
"Itsasondo","1911","Total",0
"Itsasondo","1910","Total",0
"Itsasondo","1909","Total",0
"Itsasondo","1908","Total",0
"Itsasondo","1907","Total",0
"Itsasondo","1906","Total",0
"Itsasondo","1905","Total",0
"Itsasondo","1904","Total",0
"Itsasondo","1903","Total",0
"Itsasondo","1902","Total",0
"Itsasondo","1901","Total",0
"Itsasondo","1900","Total",0
"Itsasondo","1899","Total",0
"Itsasondo","1898","Total",0
"Itsasondo","1897","Total",0
"Itsasondo","1896","Total",0
"Itsasondo","<= 1895","Total",0
"Larraul","1949","Total",1
"Larraul","1948","Total",0
"Larraul","1947","Total",1
"Larraul","1946","Total",0
"Larraul","1945","Total",0
"Larraul","1944","Total",1
"Larraul","1943","Total",0
"Larraul","1942","Total",0
"Larraul","1941","Total",2
"Larraul","1940","Total",1
"Larraul","1939","Total",0
"Larraul","1938","Total",1
"Larraul","1937","Total",2
"Larraul","1936","Total",1
"Larraul","1935","Total",0
"Larraul","1934","Total",0
"Larraul","1933","Total",0
"Larraul","1932","Total",0
"Larraul","1931","Total",0
"Larraul","1930","Total",1
"Larraul","1929","Total",0
"Larraul","1928","Total",0
"Larraul","1927","Total",0
"Larraul","1926","Total",0
"Larraul","1925","Total",1
"Larraul","1924","Total",0
"Larraul","1923","Total",0
"Larraul","1922","Total",0
"Larraul","1921","Total",0
"Larraul","1920","Total",0
"Larraul","1919","Total",0
"Larraul","1918","Total",0
"Larraul","1917","Total",0
"Larraul","1916","Total",0
"Larraul","1915","Total",0
"Larraul","1914","Total",0
"Larraul","1913","Total",0
"Larraul","1912","Total",0
"Larraul","1911","Total",0
"Larraul","1910","Total",0
"Larraul","1909","Total",0
"Larraul","1908","Total",0
"Larraul","1907","Total",0
"Larraul","1906","Total",0
"Larraul","1905","Total",0
"Larraul","1904","Total",0
"Larraul","1903","Total",0
"Larraul","1902","Total",0
"Larraul","1901","Total",0
"Larraul","1900","Total",0
"Larraul","1899","Total",0
"Larraul","1898","Total",0
"Larraul","1897","Total",0
"Larraul","1896","Total",0
"Larraul","<= 1895","Total",0
"Lasarte-Oria","1949","Total",212
"Lasarte-Oria","1948","Total",223
"Lasarte-Oria","1947","Total",233
"Lasarte-Oria","1946","Total",212
"Lasarte-Oria","1945","Total",228
"Lasarte-Oria","1944","Total",211
"Lasarte-Oria","1943","Total",222
"Lasarte-Oria","1942","Total",172
"Lasarte-Oria","1941","Total",155
"Lasarte-Oria","1940","Total",175
"Lasarte-Oria","1939","Total",115
"Lasarte-Oria","1938","Total",129
"Lasarte-Oria","1937","Total",125
"Lasarte-Oria","1936","Total",98
"Lasarte-Oria","1935","Total",74
"Lasarte-Oria","1934","Total",68
"Lasarte-Oria","1933","Total",45
"Lasarte-Oria","1932","Total",37
"Lasarte-Oria","1931","Total",19
"Lasarte-Oria","1930","Total",31
"Lasarte-Oria","1929","Total",17
"Lasarte-Oria","1928","Total",4
"Lasarte-Oria","1927","Total",6
"Lasarte-Oria","1926","Total",7
"Lasarte-Oria","1925","Total",5
"Lasarte-Oria","1924","Total",5
"Lasarte-Oria","1923","Total",0
"Lasarte-Oria","1922","Total",1
"Lasarte-Oria","1921","Total",0
"Lasarte-Oria","1920","Total",0
"Lasarte-Oria","1919","Total",0
"Lasarte-Oria","1918","Total",0
"Lasarte-Oria","1917","Total",0
"Lasarte-Oria","1916","Total",0
"Lasarte-Oria","1915","Total",0
"Lasarte-Oria","1914","Total",0
"Lasarte-Oria","1913","Total",0
"Lasarte-Oria","1912","Total",0
"Lasarte-Oria","1911","Total",0
"Lasarte-Oria","1910","Total",0
"Lasarte-Oria","1909","Total",0
"Lasarte-Oria","1908","Total",0
"Lasarte-Oria","1907","Total",0
"Lasarte-Oria","1906","Total",0
"Lasarte-Oria","1905","Total",0
"Lasarte-Oria","1904","Total",0
"Lasarte-Oria","1903","Total",0
"Lasarte-Oria","1902","Total",0
"Lasarte-Oria","1901","Total",0
"Lasarte-Oria","1900","Total",0
"Lasarte-Oria","1899","Total",0
"Lasarte-Oria","1898","Total",0
"Lasarte-Oria","1897","Total",0
"Lasarte-Oria","1896","Total",0
"Lasarte-Oria","<= 1895","Total",0
"Lazkao","1949","Total",55
"Lazkao","1948","Total",42
"Lazkao","1947","Total",34
"Lazkao","1946","Total",41
"Lazkao","1945","Total",50
"Lazkao","1944","Total",35
"Lazkao","1943","Total",20
"Lazkao","1942","Total",30
"Lazkao","1941","Total",34
"Lazkao","1940","Total",23
"Lazkao","1939","Total",24
"Lazkao","1938","Total",23
"Lazkao","1937","Total",26
"Lazkao","1936","Total",28
"Lazkao","1935","Total",21
"Lazkao","1934","Total",23
"Lazkao","1933","Total",9
"Lazkao","1932","Total",8
"Lazkao","1931","Total",8
"Lazkao","1930","Total",10
"Lazkao","1929","Total",5
"Lazkao","1928","Total",4
"Lazkao","1927","Total",2
"Lazkao","1926","Total",1
"Lazkao","1925","Total",1
"Lazkao","1924","Total",0
"Lazkao","1923","Total",0
"Lazkao","1922","Total",0
"Lazkao","1921","Total",0
"Lazkao","1920","Total",1
"Lazkao","1919","Total",0
"Lazkao","1918","Total",0
"Lazkao","1917","Total",0
"Lazkao","1916","Total",0
"Lazkao","1915","Total",0
"Lazkao","1914","Total",0
"Lazkao","1913","Total",0
"Lazkao","1912","Total",0
"Lazkao","1911","Total",0
"Lazkao","1910","Total",0
"Lazkao","1909","Total",0
"Lazkao","1908","Total",0
"Lazkao","1907","Total",0
"Lazkao","1906","Total",0
"Lazkao","1905","Total",0
"Lazkao","1904","Total",0
"Lazkao","1903","Total",0
"Lazkao","1902","Total",0
"Lazkao","1901","Total",0
"Lazkao","1900","Total",0
"Lazkao","1899","Total",0
"Lazkao","1898","Total",0
"Lazkao","1897","Total",0
"Lazkao","1896","Total",0
"Lazkao","<= 1895","Total",0
"Leaburu","1949","Total",0
"Leaburu","1948","Total",2
"Leaburu","1947","Total",5
"Leaburu","1946","Total",4
"Leaburu","1945","Total",3
"Leaburu","1944","Total",1
"Leaburu","1943","Total",5
"Leaburu","1942","Total",0
"Leaburu","1941","Total",2
"Leaburu","1940","Total",3
"Leaburu","1939","Total",3
"Leaburu","1938","Total",0
"Leaburu","1937","Total",0
"Leaburu","1936","Total",3
"Leaburu","1935","Total",0
"Leaburu","1934","Total",4
"Leaburu","1933","Total",1
"Leaburu","1932","Total",1
"Leaburu","1931","Total",2
"Leaburu","1930","Total",1
"Leaburu","1929","Total",0
"Leaburu","1928","Total",1
"Leaburu","1927","Total",2
"Leaburu","1926","Total",0
"Leaburu","1925","Total",0
"Leaburu","1924","Total",0
"Leaburu","1923","Total",0
"Leaburu","1922","Total",0
"Leaburu","1921","Total",0
"Leaburu","1920","Total",0
"Leaburu","1919","Total",0
"Leaburu","1918","Total",0
"Leaburu","1917","Total",0
"Leaburu","1916","Total",0
"Leaburu","1915","Total",0
"Leaburu","1914","Total",0
"Leaburu","1913","Total",0
"Leaburu","1912","Total",0
"Leaburu","1911","Total",0
"Leaburu","1910","Total",0
"Leaburu","1909","Total",0
"Leaburu","1908","Total",0
"Leaburu","1907","Total",0
"Leaburu","1906","Total",0
"Leaburu","1905","Total",0
"Leaburu","1904","Total",0
"Leaburu","1903","Total",0
"Leaburu","1902","Total",0
"Leaburu","1901","Total",0
"Leaburu","1900","Total",0
"Leaburu","1899","Total",0
"Leaburu","1898","Total",0
"Leaburu","1897","Total",0
"Leaburu","1896","Total",0
"Leaburu","<= 1895","Total",0
"Legazpi","1949","Total",107
"Legazpi","1948","Total",99
"Legazpi","1947","Total",79
"Legazpi","1946","Total",85
"Legazpi","1945","Total",89
"Legazpi","1944","Total",69
"Legazpi","1943","Total",66
"Legazpi","1942","Total",57
"Legazpi","1941","Total",62
"Legazpi","1940","Total",75
"Legazpi","1939","Total",43
"Legazpi","1938","Total",43
"Legazpi","1937","Total",44
"Legazpi","1936","Total",44
"Legazpi","1935","Total",50
"Legazpi","1934","Total",42
"Legazpi","1933","Total",41
"Legazpi","1932","Total",33
"Legazpi","1931","Total",17
"Legazpi","1930","Total",12
"Legazpi","1929","Total",12
"Legazpi","1928","Total",13
"Legazpi","1927","Total",2
"Legazpi","1926","Total",2
"Legazpi","1925","Total",1
"Legazpi","1924","Total",0
"Legazpi","1923","Total",0
"Legazpi","1922","Total",1
"Legazpi","1921","Total",0
"Legazpi","1920","Total",2
"Legazpi","1919","Total",0
"Legazpi","1918","Total",0
"Legazpi","1917","Total",0
"Legazpi","1916","Total",0
"Legazpi","1915","Total",0
"Legazpi","1914","Total",0
"Legazpi","1913","Total",0
"Legazpi","1912","Total",0
"Legazpi","1911","Total",0
"Legazpi","1910","Total",0
"Legazpi","1909","Total",0
"Legazpi","1908","Total",0
"Legazpi","1907","Total",0
"Legazpi","1906","Total",0
"Legazpi","1905","Total",0
"Legazpi","1904","Total",0
"Legazpi","1903","Total",0
"Legazpi","1902","Total",0
"Legazpi","1901","Total",0
"Legazpi","1900","Total",0
"Legazpi","1899","Total",0
"Legazpi","1898","Total",0
"Legazpi","1897","Total",0
"Legazpi","1896","Total",0
"Legazpi","<= 1895","Total",0
"Legorreta","1949","Total",20
"Legorreta","1948","Total",12
"Legorreta","1947","Total",9
"Legorreta","1946","Total",11
"Legorreta","1945","Total",13
"Legorreta","1944","Total",9
"Legorreta","1943","Total",18
"Legorreta","1942","Total",9
"Legorreta","1941","Total",11
"Legorreta","1940","Total",4
"Legorreta","1939","Total",9
"Legorreta","1938","Total",7
"Legorreta","1937","Total",8
"Legorreta","1936","Total",5
"Legorreta","1935","Total",3
"Legorreta","1934","Total",2
"Legorreta","1933","Total",4
"Legorreta","1932","Total",2
"Legorreta","1931","Total",2
"Legorreta","1930","Total",3
"Legorreta","1929","Total",1
"Legorreta","1928","Total",1
"Legorreta","1927","Total",2
"Legorreta","1926","Total",0
"Legorreta","1925","Total",0
"Legorreta","1924","Total",0
"Legorreta","1923","Total",0
"Legorreta","1922","Total",0
"Legorreta","1921","Total",0
"Legorreta","1920","Total",0
"Legorreta","1919","Total",0
"Legorreta","1918","Total",0
"Legorreta","1917","Total",0
"Legorreta","1916","Total",0
"Legorreta","1915","Total",0
"Legorreta","1914","Total",0
"Legorreta","1913","Total",0
"Legorreta","1912","Total",0
"Legorreta","1911","Total",0
"Legorreta","1910","Total",0
"Legorreta","1909","Total",0
"Legorreta","1908","Total",0
"Legorreta","1907","Total",0
"Legorreta","1906","Total",0
"Legorreta","1905","Total",0
"Legorreta","1904","Total",0
"Legorreta","1903","Total",0
"Legorreta","1902","Total",0
"Legorreta","1901","Total",0
"Legorreta","1900","Total",0
"Legorreta","1899","Total",0
"Legorreta","1898","Total",0
"Legorreta","1897","Total",0
"Legorreta","1896","Total",0
"Legorreta","<= 1895","Total",0
"Leintz-Gatzaga","1949","Total",1
"Leintz-Gatzaga","1948","Total",1
"Leintz-Gatzaga","1947","Total",2
"Leintz-Gatzaga","1946","Total",2
"Leintz-Gatzaga","1945","Total",0
"Leintz-Gatzaga","1944","Total",5
"Leintz-Gatzaga","1943","Total",3
"Leintz-Gatzaga","1942","Total",2
"Leintz-Gatzaga","1941","Total",0
"Leintz-Gatzaga","1940","Total",2
"Leintz-Gatzaga","1939","Total",0
"Leintz-Gatzaga","1938","Total",2
"Leintz-Gatzaga","1937","Total",0
"Leintz-Gatzaga","1936","Total",2
"Leintz-Gatzaga","1935","Total",1
"Leintz-Gatzaga","1934","Total",1
"Leintz-Gatzaga","1933","Total",0
"Leintz-Gatzaga","1932","Total",1
"Leintz-Gatzaga","1931","Total",0
"Leintz-Gatzaga","1930","Total",0
"Leintz-Gatzaga","1929","Total",0
"Leintz-Gatzaga","1928","Total",0
"Leintz-Gatzaga","1927","Total",0
"Leintz-Gatzaga","1926","Total",0
"Leintz-Gatzaga","1925","Total",0
"Leintz-Gatzaga","1924","Total",1
"Leintz-Gatzaga","1923","Total",0
"Leintz-Gatzaga","1922","Total",0
"Leintz-Gatzaga","1921","Total",0
"Leintz-Gatzaga","1920","Total",0
"Leintz-Gatzaga","1919","Total",0
"Leintz-Gatzaga","1918","Total",0
"Leintz-Gatzaga","1917","Total",0
"Leintz-Gatzaga","1916","Total",0
"Leintz-Gatzaga","1915","Total",0
"Leintz-Gatzaga","1914","Total",0
"Leintz-Gatzaga","1913","Total",0
"Leintz-Gatzaga","1912","Total",0
"Leintz-Gatzaga","1911","Total",0
"Leintz-Gatzaga","1910","Total",0
"Leintz-Gatzaga","1909","Total",0
"Leintz-Gatzaga","1908","Total",0
"Leintz-Gatzaga","1907","Total",0
"Leintz-Gatzaga","1906","Total",0
"Leintz-Gatzaga","1905","Total",0
"Leintz-Gatzaga","1904","Total",0
"Leintz-Gatzaga","1903","Total",0
"Leintz-Gatzaga","1902","Total",0
"Leintz-Gatzaga","1901","Total",0
"Leintz-Gatzaga","1900","Total",0
"Leintz-Gatzaga","1899","Total",0
"Leintz-Gatzaga","1898","Total",0
"Leintz-Gatzaga","1897","Total",0
"Leintz-Gatzaga","1896","Total",0
"Leintz-Gatzaga","<= 1895","Total",0
"Lezo","1949","Total",55
"Lezo","1948","Total",50
"Lezo","1947","Total",45
"Lezo","1946","Total",55
"Lezo","1945","Total",39
"Lezo","1944","Total",45
"Lezo","1943","Total",37
"Lezo","1942","Total",21
"Lezo","1941","Total",26
"Lezo","1940","Total",29
"Lezo","1939","Total",19
"Lezo","1938","Total",15
"Lezo","1937","Total",16
"Lezo","1936","Total",11
"Lezo","1935","Total",18
"Lezo","1934","Total",17
"Lezo","1933","Total",7
"Lezo","1932","Total",8
"Lezo","1931","Total",5
"Lezo","1930","Total",6
"Lezo","1929","Total",4
"Lezo","1928","Total",5
"Lezo","1927","Total",3
"Lezo","1926","Total",2
"Lezo","1925","Total",3
"Lezo","1924","Total",1
"Lezo","1923","Total",1
"Lezo","1922","Total",0
"Lezo","1921","Total",0
"Lezo","1920","Total",0
"Lezo","1919","Total",0
"Lezo","1918","Total",0
"Lezo","1917","Total",0
"Lezo","1916","Total",0
"Lezo","1915","Total",0
"Lezo","1914","Total",0
"Lezo","1913","Total",0
"Lezo","1912","Total",0
"Lezo","1911","Total",0
"Lezo","1910","Total",0
"Lezo","1909","Total",0
"Lezo","1908","Total",0
"Lezo","1907","Total",0
"Lezo","1906","Total",0
"Lezo","1905","Total",0
"Lezo","1904","Total",0
"Lezo","1903","Total",0
"Lezo","1902","Total",0
"Lezo","1901","Total",0
"Lezo","1900","Total",0
"Lezo","1899","Total",0
"Lezo","1898","Total",0
"Lezo","1897","Total",0
"Lezo","1896","Total",0
"Lezo","<= 1895","Total",0
"Lizartza","1949","Total",6
"Lizartza","1948","Total",10
"Lizartza","1947","Total",10
"Lizartza","1946","Total",5
"Lizartza","1945","Total",8
"Lizartza","1944","Total",6
"Lizartza","1943","Total",7
"Lizartza","1942","Total",7
"Lizartza","1941","Total",1
"Lizartza","1940","Total",3
"Lizartza","1939","Total",0
"Lizartza","1938","Total",2
"Lizartza","1937","Total",3
"Lizartza","1936","Total",0
"Lizartza","1935","Total",1
"Lizartza","1934","Total",2
"Lizartza","1933","Total",1
"Lizartza","1932","Total",3
"Lizartza","1931","Total",0
"Lizartza","1930","Total",1
"Lizartza","1929","Total",0
"Lizartza","1928","Total",0
"Lizartza","1927","Total",0
"Lizartza","1926","Total",0
"Lizartza","1925","Total",0
"Lizartza","1924","Total",1
"Lizartza","1923","Total",0
"Lizartza","1922","Total",0
"Lizartza","1921","Total",0
"Lizartza","1920","Total",0
"Lizartza","1919","Total",0
"Lizartza","1918","Total",0
"Lizartza","1917","Total",0
"Lizartza","1916","Total",0
"Lizartza","1915","Total",0
"Lizartza","1914","Total",0
"Lizartza","1913","Total",0
"Lizartza","1912","Total",0
"Lizartza","1911","Total",0
"Lizartza","1910","Total",0
"Lizartza","1909","Total",0
"Lizartza","1908","Total",0
"Lizartza","1907","Total",0
"Lizartza","1906","Total",0
"Lizartza","1905","Total",0
"Lizartza","1904","Total",0
"Lizartza","1903","Total",0
"Lizartza","1902","Total",0
"Lizartza","1901","Total",0
"Lizartza","1900","Total",0
"Lizartza","1899","Total",0
"Lizartza","1898","Total",0
"Lizartza","1897","Total",0
"Lizartza","1896","Total",0
"Lizartza","<= 1895","Total",0
"Mendaro","1949","Total",13
"Mendaro","1948","Total",21
"Mendaro","1947","Total",14
"Mendaro","1946","Total",17
"Mendaro","1945","Total",18
"Mendaro","1944","Total",11
"Mendaro","1943","Total",12
"Mendaro","1942","Total",11
"Mendaro","1941","Total",5
"Mendaro","1940","Total",14
"Mendaro","1939","Total",5
"Mendaro","1938","Total",9
"Mendaro","1937","Total",10
"Mendaro","1936","Total",7
"Mendaro","1935","Total",4
"Mendaro","1934","Total",5
"Mendaro","1933","Total",2
"Mendaro","1932","Total",4
"Mendaro","1931","Total",2
"Mendaro","1930","Total",4
"Mendaro","1929","Total",1
"Mendaro","1928","Total",5
"Mendaro","1927","Total",1
"Mendaro","1926","Total",0
"Mendaro","1925","Total",0
"Mendaro","1924","Total",0
"Mendaro","1923","Total",0
"Mendaro","1922","Total",1
"Mendaro","1921","Total",0
"Mendaro","1920","Total",0
"Mendaro","1919","Total",0
"Mendaro","1918","Total",0
"Mendaro","1917","Total",0
"Mendaro","1916","Total",0
"Mendaro","1915","Total",0
"Mendaro","1914","Total",0
"Mendaro","1913","Total",0
"Mendaro","1912","Total",0
"Mendaro","1911","Total",0
"Mendaro","1910","Total",0
"Mendaro","1909","Total",0
"Mendaro","1908","Total",0
"Mendaro","1907","Total",0
"Mendaro","1906","Total",0
"Mendaro","1905","Total",0
"Mendaro","1904","Total",0
"Mendaro","1903","Total",0
"Mendaro","1902","Total",0
"Mendaro","1901","Total",0
"Mendaro","1900","Total",0
"Mendaro","1899","Total",0
"Mendaro","1898","Total",0
"Mendaro","1897","Total",0
"Mendaro","1896","Total",0
"Mendaro","<= 1895","Total",0
"Mutiloa","1949","Total",2
"Mutiloa","1948","Total",4
"Mutiloa","1947","Total",1
"Mutiloa","1946","Total",3
"Mutiloa","1945","Total",2
"Mutiloa","1944","Total",1
"Mutiloa","1943","Total",2
"Mutiloa","1942","Total",0
"Mutiloa","1941","Total",0
"Mutiloa","1940","Total",2
"Mutiloa","1939","Total",1
"Mutiloa","1938","Total",0
"Mutiloa","1937","Total",2
"Mutiloa","1936","Total",2
"Mutiloa","1935","Total",0
"Mutiloa","1934","Total",1
"Mutiloa","1933","Total",1
"Mutiloa","1932","Total",1
"Mutiloa","1931","Total",0
"Mutiloa","1930","Total",0
"Mutiloa","1929","Total",0
"Mutiloa","1928","Total",1
"Mutiloa","1927","Total",0
"Mutiloa","1926","Total",0
"Mutiloa","1925","Total",0
"Mutiloa","1924","Total",0
"Mutiloa","1923","Total",0
"Mutiloa","1922","Total",0
"Mutiloa","1921","Total",0
"Mutiloa","1920","Total",0
"Mutiloa","1919","Total",0
"Mutiloa","1918","Total",0
"Mutiloa","1917","Total",0
"Mutiloa","1916","Total",0
"Mutiloa","1915","Total",0
"Mutiloa","1914","Total",0
"Mutiloa","1913","Total",0
"Mutiloa","1912","Total",0
"Mutiloa","1911","Total",0
"Mutiloa","1910","Total",0
"Mutiloa","1909","Total",0
"Mutiloa","1908","Total",0
"Mutiloa","1907","Total",0
"Mutiloa","1906","Total",0
"Mutiloa","1905","Total",0
"Mutiloa","1904","Total",0
"Mutiloa","1903","Total",0
"Mutiloa","1902","Total",0
"Mutiloa","1901","Total",0
"Mutiloa","1900","Total",0
"Mutiloa","1899","Total",0
"Mutiloa","1898","Total",0
"Mutiloa","1897","Total",0
"Mutiloa","1896","Total",0
"Mutiloa","<= 1895","Total",0
"Mutriku","1949","Total",52
"Mutriku","1948","Total",56
"Mutriku","1947","Total",53
"Mutriku","1946","Total",56
"Mutriku","1945","Total",48
"Mutriku","1944","Total",45
"Mutriku","1943","Total",38
"Mutriku","1942","Total",41
"Mutriku","1941","Total",29
"Mutriku","1940","Total",29
"Mutriku","1939","Total",16
"Mutriku","1938","Total",16
"Mutriku","1937","Total",17
"Mutriku","1936","Total",24
"Mutriku","1935","Total",20
"Mutriku","1934","Total",19
"Mutriku","1933","Total",28
"Mutriku","1932","Total",11
"Mutriku","1931","Total",11
"Mutriku","1930","Total",8
"Mutriku","1929","Total",5
"Mutriku","1928","Total",3
"Mutriku","1927","Total",2
"Mutriku","1926","Total",0
"Mutriku","1925","Total",1
"Mutriku","1924","Total",1
"Mutriku","1923","Total",0
"Mutriku","1922","Total",0
"Mutriku","1921","Total",1
"Mutriku","1920","Total",0
"Mutriku","1919","Total",0
"Mutriku","1918","Total",0
"Mutriku","1917","Total",0
"Mutriku","1916","Total",0
"Mutriku","1915","Total",0
"Mutriku","1914","Total",0
"Mutriku","1913","Total",0
"Mutriku","1912","Total",0
"Mutriku","1911","Total",0
"Mutriku","1910","Total",0
"Mutriku","1909","Total",0
"Mutriku","1908","Total",0
"Mutriku","1907","Total",0
"Mutriku","1906","Total",0
"Mutriku","1905","Total",0
"Mutriku","1904","Total",0
"Mutriku","1903","Total",0
"Mutriku","1902","Total",0
"Mutriku","1901","Total",0
"Mutriku","1900","Total",0
"Mutriku","1899","Total",0
"Mutriku","1898","Total",0
"Mutriku","1897","Total",0
"Mutriku","1896","Total",0
"Mutriku","<= 1895","Total",0
"Oiartzun","1949","Total",104
"Oiartzun","1948","Total",123
"Oiartzun","1947","Total",105
"Oiartzun","1946","Total",95
"Oiartzun","1945","Total",93
"Oiartzun","1944","Total",79
"Oiartzun","1943","Total",62
"Oiartzun","1942","Total",61
"Oiartzun","1941","Total",51
"Oiartzun","1940","Total",65
"Oiartzun","1939","Total",41
"Oiartzun","1938","Total",27
"Oiartzun","1937","Total",35
"Oiartzun","1936","Total",39
"Oiartzun","1935","Total",30
"Oiartzun","1934","Total",38
"Oiartzun","1933","Total",22
"Oiartzun","1932","Total",17
"Oiartzun","1931","Total",15
"Oiartzun","1930","Total",14
"Oiartzun","1929","Total",7
"Oiartzun","1928","Total",7
"Oiartzun","1927","Total",2
"Oiartzun","1926","Total",4
"Oiartzun","1925","Total",1
"Oiartzun","1924","Total",0
"Oiartzun","1923","Total",1
"Oiartzun","1922","Total",0
"Oiartzun","1921","Total",0
"Oiartzun","1920","Total",0
"Oiartzun","1919","Total",0
"Oiartzun","1918","Total",0
"Oiartzun","1917","Total",0
"Oiartzun","1916","Total",0
"Oiartzun","1915","Total",0
"Oiartzun","1914","Total",0
"Oiartzun","1913","Total",0
"Oiartzun","1912","Total",0
"Oiartzun","1911","Total",0
"Oiartzun","1910","Total",0
"Oiartzun","1909","Total",0
"Oiartzun","1908","Total",0
"Oiartzun","1907","Total",0
"Oiartzun","1906","Total",0
"Oiartzun","1905","Total",0
"Oiartzun","1904","Total",0
"Oiartzun","1903","Total",0
"Oiartzun","1902","Total",0
"Oiartzun","1901","Total",0
"Oiartzun","1900","Total",0
"Oiartzun","1899","Total",0
"Oiartzun","1898","Total",0
"Oiartzun","1897","Total",0
"Oiartzun","1896","Total",0
"Oiartzun","<= 1895","Total",0
"Olaberria","1949","Total",7
"Olaberria","1948","Total",9
"Olaberria","1947","Total",9
"Olaberria","1946","Total",8
